linenum,price,livingArea,lat,lng,county,city,neighborhood,flatBuildingtype,flatFloorCount,numberOfRooms,bathrooms with toilet,toilets,buildingFloorPosition,url
39,230000.0,65.0,43.52496,15.949087,Šibensko-kninska,Rogoznica,Rogoznica,0,1,2,1,1,1,https://www.njuskalo.hr/nekretnine/moderan-nov-dvosoban-stan-parkingom-rogoznica-prodaja-oglas-40730889
1505,230000.0,107.0,43.76073390974073,15.777424129535444,Šibensko-kninska,Vodice,Vodice,1,1,3,2,1,0,https://www.njuskalo.hr/nekretnine/dva-stana-prizemlju-kuce-parkingom-vodice-107.00-m2-oglas-40473801
284,230000.0,79.0,43.76075927086957,15.77387422169788,Šibensko-kninska,Vodice,Vodice,1,1,3,2,1,1,https://www.njuskalo.hr/nekretnine/centar-stan-vodice-kuci-79.76-m2-oglas-40177737
1976,230000.0,67.0,43.76216566045,15.774508017447,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-apartman-67.62m2-2s-namjesten-450m-centra-oglas-41243902
1002,230000.0,84.0,43.73133565393999,15.901336876826413,Šibensko-kninska,Šibenik,Baldekin,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/stan-84-m2-baldekin-oglas-40400515
1871,230000.0,61.0,43.760752183471,15.777117849151,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/vodice-lijepo-ureden-stan-pogledom-more-oglas-41710275
1053,230000.0,200.0,43.73133565393999,15.901336876826413,Šibensko-kninska,Šibenik,Baldekin,1,1,2,1,1,2,https://www.njuskalo.hr/nekretnine/komforan-stan-kuci-vrtom-garazom-sibenik-baldekin-200-m2-oglas-41378932
1870,230000.0,61.0,43.762169836347,15.775316684391,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,2,https://www.njuskalo.hr/nekretnine/vodice-namjesten-stan-predivnim-pogledom-more-oglas-41710278
644,230000.0,91.0,43.746863582344,15.892286256592,Šibensko-kninska,Šibenik,Meterize,0,1,4,1,1,2,https://www.njuskalo.hr/nekretnine/sibenik-meterize-stan-stambenoj-zgradi-prodaja-oglas-42275525
893,231104.0,100.0,43.76075755889,15.778389368095,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,2,https://www.njuskalo.hr/nekretnine/vodice-novogradnja-dvosoban-stan-s3-krovnom-terasom-oglas-41570338
1903,231104.0,100.0,43.759537332719,15.778423696258,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,2,https://www.njuskalo.hr/nekretnine/vodice-mirna-lokacija-apartman-100.48-m2-2-katu-krovnom-teraso-oglas-41676750
604,231104.0,100.0,43.759900691374,15.775890021621,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,2,https://www.njuskalo.hr/nekretnine/dvosobni-stan-krovnom-terasom-800m-centra-oglas-41341286
1634,232000.0,66.0,43.760385537531,15.777765185463,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/stan-vodice-2s-db-66m2-oglas-41478733
1778,233000.0,81.0,43.76057358817,15.776306506787,Šibensko-kninska,Vodice,Vodice,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/novogradnja-vodicama-trosobni-stan-oglas-41783472
